id,publication_year,cited_by_count,author_ids
https://openalex.org/W2142035980,2005,60,"['https://openalex.org/A5005735057', 'https://openalex.org/A5062113881', 'https://openalex.org/A5033081182', 'https://openalex.org/A5100850979']"
https://openalex.org/W2097556490,2014,34,"['https://openalex.org/A5039229867', 'https://openalex.org/A5026267991', 'https://openalex.org/A5101695207', 'https://openalex.org/A5029320453', 'https://openalex.org/A5033081182']"
https://openalex.org/W2461844318,2016,29,"['https://openalex.org/A5001617332', 'https://openalex.org/A5025967818', 'https://openalex.org/A5089934056', 'https://openalex.org/A5033081182']"
https://openalex.org/W2964318164,2019,27,"['https://openalex.org/A5059781225', 'https://openalex.org/A5027845071', 'https://openalex.org/A5033081182', 'https://openalex.org/A5022974795']"
https://openalex.org/W4309076551,2022,14,"['https://openalex.org/A5073808074', 'https://openalex.org/A5060753814', 'https://openalex.org/A5033081182']"
https://openalex.org/W2949089296,2019,23,"['https://openalex.org/A5088309672', 'https://openalex.org/A5019897588', 'https://openalex.org/A5081316622', 'https://openalex.org/A5033081182', 'https://openalex.org/A5060753814', 'https://openalex.org/A5071042104']"
https://openalex.org/W2988495614,2019,22,"['https://openalex.org/A5032140354', 'https://openalex.org/A5107092216', 'https://openalex.org/A5027588100', 'https://openalex.org/A5075364430', 'https://openalex.org/A5069070420', 'https://openalex.org/A5033081182', 'https://openalex.org/A5056844601']"
https://openalex.org/W2949589877,2020,19,"['https://openalex.org/A5054960661', 'https://openalex.org/A5059223686', 'https://openalex.org/A5073969102', 'https://openalex.org/A5029908055', 'https://openalex.org/A5033081182']"
https://openalex.org/W2106914588,2009,24,"['https://openalex.org/A5048471401', 'https://openalex.org/A5014662127', 'https://openalex.org/A5053938061', 'https://openalex.org/A5033081182']"
https://openalex.org/W2012154629,2012,23,"['https://openalex.org/A5076281398', 'https://openalex.org/A5033081182']"
https://openalex.org/W1976305183,2007,21,['https://openalex.org/A5033081182']
https://openalex.org/W2117162903,2013,15,"['https://openalex.org/A5063837575', 'https://openalex.org/A5033081182', 'https://openalex.org/A5025967818']"
https://openalex.org/W2343595500,2017,15,"['https://openalex.org/A5062738842', 'https://openalex.org/A5029908055', 'https://openalex.org/A5053171751', 'https://openalex.org/A5033081182']"
https://openalex.org/W2103899503,2013,36,"['https://openalex.org/A5070117669', 'https://openalex.org/A5061206863']"
https://openalex.org/W2289991958,2016,24,"['https://openalex.org/A5061206863', 'https://openalex.org/A5052256865', 'https://openalex.org/A5070117669']"
https://openalex.org/W2035541640,2014,63,"['https://openalex.org/A5032105415', 'https://openalex.org/A5038447241', 'https://openalex.org/A5075244428', 'https://openalex.org/A5007021011', 'https://openalex.org/A5056573293', 'https://openalex.org/A5072366651']"
https://openalex.org/W123980164,2013,54,"['https://openalex.org/A5072366651', 'https://openalex.org/A5040373254', 'https://openalex.org/A5084821293', 'https://openalex.org/A5003377833']"
https://openalex.org/W2888099522,2018,85,"['https://openalex.org/A5075116664', 'https://openalex.org/A5054624773', 'https://openalex.org/A5109352872', 'https://openalex.org/A5011745729', 'https://openalex.org/A5073748464', 'https://openalex.org/A5067688305', 'https://openalex.org/A5075056899']"
https://openalex.org/W2008336726,2014,35,"['https://openalex.org/A5064307334', 'https://openalex.org/A5073748464', 'https://openalex.org/A5075116664', 'https://openalex.org/A5002813297', 'https://openalex.org/A5102901191', 'https://openalex.org/A5073812421', 'https://openalex.org/A5067688305']"
https://openalex.org/W1544407768,1997,306,"['https://openalex.org/A5041808115', 'https://openalex.org/A5007898656', 'https://openalex.org/A5063612469', 'https://openalex.org/A5045037642']"
https://openalex.org/W2145588856,2008,167,"['https://openalex.org/A5032571629', 'https://openalex.org/A5011425224', 'https://openalex.org/A5045037642']"
https://openalex.org/W1536313757,2011,163,"['https://openalex.org/A5047073879', 'https://openalex.org/A5045037642']"
https://openalex.org/W2124449078,1996,171,"['https://openalex.org/A5045037642', 'https://openalex.org/A5015067856']"
https://openalex.org/W2609635007,1992,139,"['https://openalex.org/A5045037642', 'https://openalex.org/A5021661411']"
https://openalex.org/W2101416990,2012,87,"['https://openalex.org/A5047073879', 'https://openalex.org/A5011425224', 'https://openalex.org/A5039510700', 'https://openalex.org/A5023471253', 'https://openalex.org/A5045037642', 'https://openalex.org/A5032571629']"
https://openalex.org/W2081277784,2011,76,"['https://openalex.org/A5023471253', 'https://openalex.org/A5011425224', 'https://openalex.org/A5045037642']"
https://openalex.org/W2144931708,2011,75,"['https://openalex.org/A5011425224', 'https://openalex.org/A5045037642', 'https://openalex.org/A5023471253']"
https://openalex.org/W2135243376,2011,62,"['https://openalex.org/A5047073879', 'https://openalex.org/A5011425224', 'https://openalex.org/A5045037642']"
https://openalex.org/W1492025072,2003,88,"['https://openalex.org/A5053935724', 'https://openalex.org/A5068778348', 'https://openalex.org/A5045037642']"
https://openalex.org/W2178214126,2000,86,"['https://openalex.org/A5045037642', 'https://openalex.org/A5084482139']"
https://openalex.org/W2024013984,2005,83,"['https://openalex.org/A5109565051', 'https://openalex.org/A5039621382', 'https://openalex.org/A5075284188', 'https://openalex.org/A5032571629', 'https://openalex.org/A5045037642']"
https://openalex.org/W2889191742,2018,42,"['https://openalex.org/A5062911210', 'https://openalex.org/A5045037642']"
https://openalex.org/W2183470532,2015,41,"['https://openalex.org/A5047073879', 'https://openalex.org/A5045037642']"
https://openalex.org/W2167284598,1995,73,"['https://openalex.org/A5045037642', 'https://openalex.org/A5021661411']"
https://openalex.org/W1574292571,2009,49,"['https://openalex.org/A5045037642', 'https://openalex.org/A5011425224']"
https://openalex.org/W4301100068,2003,65,"['https://openalex.org/A5053935724', 'https://openalex.org/A5068778348', 'https://openalex.org/A5045037642']"
https://openalex.org/W2145234424,1988,46,"['https://openalex.org/A5022510851', 'https://openalex.org/A5045037642']"
https://openalex.org/W2166788746,2005,38,"['https://openalex.org/A5111374272', 'https://openalex.org/A5045037642', 'https://openalex.org/A5074173223']"
https://openalex.org/W2131873637,2010,31,"['https://openalex.org/A5074173223', 'https://openalex.org/A5045037642']"
https://openalex.org/W2987937305,2019,20,"['https://openalex.org/A5071914264', 'https://openalex.org/A5024268798', 'https://openalex.org/A5045037642', 'https://openalex.org/A5047073879']"
https://openalex.org/W1940787179,2010,25,"['https://openalex.org/A5063612469', 'https://openalex.org/A5016543820', 'https://openalex.org/A5045037642']"
https://openalex.org/W2105417545,2011,19,"['https://openalex.org/A5100702485', 'https://openalex.org/A5045037642']"
https://openalex.org/W155200242,2010,18,"['https://openalex.org/A5045037642', 'https://openalex.org/A5072788389', 'https://openalex.org/A5047270546']"
https://openalex.org/W2041299658,2012,16,"['https://openalex.org/A5100702485', 'https://openalex.org/A5055592425', 'https://openalex.org/A5102902866', 'https://openalex.org/A5045037642']"
https://openalex.org/W2163682348,2013,15,"['https://openalex.org/A5006032697', 'https://openalex.org/A5008787905', 'https://openalex.org/A5045037642']"
https://openalex.org/W2070398553,1988,21,"['https://openalex.org/A5045037642', 'https://openalex.org/A5037312186', 'https://openalex.org/A5110136545']"
https://openalex.org/W2164907821,2007,13,"['https://openalex.org/A5023471253', 'https://openalex.org/A5011425224', 'https://openalex.org/A5045037642']"
https://openalex.org/W175750807,2003,17,"['https://openalex.org/A5045037642', 'https://openalex.org/A5048682514', 'https://openalex.org/A5074173223']"
https://openalex.org/W2107733175,2002,11,"['https://openalex.org/A5019108477', 'https://openalex.org/A5045037642']"
https://openalex.org/W3087570498,2020,124,"['https://openalex.org/A5069473136', 'https://openalex.org/A5045510685', 'https://openalex.org/A5084303908', 'https://openalex.org/A5051996438']"
https://openalex.org/W4220788337,2022,19,"['https://openalex.org/A5084303908', 'https://openalex.org/A5078032253', 'https://openalex.org/A5000602483', 'https://openalex.org/A5079596102']"
https://openalex.org/W3183105652,2021,20,"['https://openalex.org/A5073770089', 'https://openalex.org/A5084303908']"
https://openalex.org/W3125794026,2021,16,"['https://openalex.org/A5013127864', 'https://openalex.org/A5084303908']"
https://openalex.org/W3199938092,2021,13,"['https://openalex.org/A5049389261', 'https://openalex.org/A5101437231', 'https://openalex.org/A5084303908']"
https://openalex.org/W3113160493,2020,29,"['https://openalex.org/A5026667359', 'https://openalex.org/A5039337520', 'https://openalex.org/A5041039123']"
https://openalex.org/W3203470217,2021,13,"['https://openalex.org/A5016401839', 'https://openalex.org/A5091175909', 'https://openalex.org/A5017903868', 'https://openalex.org/A5071199088', 'https://openalex.org/A5047618628', 'https://openalex.org/A5059714988', 'https://openalex.org/A5110491898', 'https://openalex.org/A5058352140']"
https://openalex.org/W2953638536,2019,34,"['https://openalex.org/A5047917981', 'https://openalex.org/A5100770876', 'https://openalex.org/A5100615130', 'https://openalex.org/A5023945761', 'https://openalex.org/A5100318692', 'https://openalex.org/A5040970335']"
https://openalex.org/W2759064713,2017,24,"['https://openalex.org/A5020431565', 'https://openalex.org/A5086195230', 'https://openalex.org/A5100694945', 'https://openalex.org/A5100318692', 'https://openalex.org/A5100701667', 'https://openalex.org/A5009096636']"
https://openalex.org/W2000236333,2000,15,"['https://openalex.org/A5100318692', 'https://openalex.org/A5108785860']"
https://openalex.org/W4386075542,2023,14,"['https://openalex.org/A5055944620', 'https://openalex.org/A5053960312', 'https://openalex.org/A5072230437', 'https://openalex.org/A5022998313', 'https://openalex.org/A5008389022', 'https://openalex.org/A5012288315', 'https://openalex.org/A5103843953']"
https://openalex.org/W2141113219,2007,1867,"['https://openalex.org/A5041695925', 'https://openalex.org/A5082358191', 'https://openalex.org/A5063599487', 'https://openalex.org/A5054049660', 'https://openalex.org/A5108542568', 'https://openalex.org/A5065692438', 'https://openalex.org/A5044033087', 'https://openalex.org/A5038976962']"
https://openalex.org/W2123199877,2003,724,"['https://openalex.org/A5041695925', 'https://openalex.org/A5084435984', 'https://openalex.org/A5065692438', 'https://openalex.org/A5044033087', 'https://openalex.org/A5071656565']"
https://openalex.org/W1964274103,2008,318,"['https://openalex.org/A5033985583', 'https://openalex.org/A5035970226', 'https://openalex.org/A5044033087']"
https://openalex.org/W2012967345,2013,280,"['https://openalex.org/A5079548604', 'https://openalex.org/A5046908604', 'https://openalex.org/A5044033087']"
https://openalex.org/W2030210484,2003,302,"['https://openalex.org/A5041695925', 'https://openalex.org/A5084435984', 'https://openalex.org/A5065692438', 'https://openalex.org/A5044033087']"
https://openalex.org/W3099468768,2012,200,"['https://openalex.org/A5017222566', 'https://openalex.org/A5079596102', 'https://openalex.org/A5044033087', 'https://openalex.org/A5065692438']"
https://openalex.org/W3104335589,2014,128,"['https://openalex.org/A5079596102', 'https://openalex.org/A5086711289', 'https://openalex.org/A5065692438', 'https://openalex.org/A5044033087']"
https://openalex.org/W2963005959,2019,106,"['https://openalex.org/A5086300733', 'https://openalex.org/A5017222566', 'https://openalex.org/A5066039938', 'https://openalex.org/A5044033087', 'https://openalex.org/A5065692438']"
https://openalex.org/W3101623404,2014,96,"['https://openalex.org/A5017222566', 'https://openalex.org/A5077291146', 'https://openalex.org/A5065692438', 'https://openalex.org/A5044033087']"
https://openalex.org/W2790854217,2019,94,"['https://openalex.org/A5008115861', 'https://openalex.org/A5044898565', 'https://openalex.org/A5024505700', 'https://openalex.org/A5044033087']"
https://openalex.org/W2963758342,2016,94,"['https://openalex.org/A5079596102', 'https://openalex.org/A5086711289', 'https://openalex.org/A5056498896', 'https://openalex.org/A5065692438', 'https://openalex.org/A5044033087']"
https://openalex.org/W1623983952,2015,93,"['https://openalex.org/A5084183555', 'https://openalex.org/A5086711289', 'https://openalex.org/A5079596102', 'https://openalex.org/A5044033087']"
https://openalex.org/W4391913736,2024,12,"['https://openalex.org/A5047701011', 'https://openalex.org/A5050328019', 'https://openalex.org/A5035965521', 'https://openalex.org/A5044033087', 'https://openalex.org/A5045565551']"
https://openalex.org/W2142712325,2002,165,"['https://openalex.org/A5063577534', 'https://openalex.org/A5044033087', 'https://openalex.org/A5065692438']"
https://openalex.org/W2048376619,2007,112,"['https://openalex.org/A5111672074', 'https://openalex.org/A5065071611', 'https://openalex.org/A5044033087', 'https://openalex.org/A5066728847']"
https://openalex.org/W2044555216,2012,76,"['https://openalex.org/A5079596102', 'https://openalex.org/A5065692438', 'https://openalex.org/A5044033087']"
https://openalex.org/W2024165116,2013,74,"['https://openalex.org/A5066039938', 'https://openalex.org/A5086711289', 'https://openalex.org/A5046908604', 'https://openalex.org/A5060753814', 'https://openalex.org/A5065692438', 'https://openalex.org/A5044033087']"
https://openalex.org/W3169893736,2022,32,"['https://openalex.org/A5047701011', 'https://openalex.org/A5050328019', 'https://openalex.org/A5035965521', 'https://openalex.org/A5044033087', 'https://openalex.org/A5045565551']"
https://openalex.org/W4221157632,2022,27,"['https://openalex.org/A5081316622', 'https://openalex.org/A5044033087', 'https://openalex.org/A5086711289']"
https://openalex.org/W2157482287,2006,103,"['https://openalex.org/A5033985583', 'https://openalex.org/A5044033087']"
https://openalex.org/W3123991031,2014,61,"['https://openalex.org/A5101595793', 'https://openalex.org/A5009844359', 'https://openalex.org/A5103294823', 'https://openalex.org/A5065692438', 'https://openalex.org/A5044033087', 'https://openalex.org/A5046142243', 'https://openalex.org/A5032380303', 'https://openalex.org/A5075941726', 'https://openalex.org/A5068695616']"
https://openalex.org/W2481498590,2017,50,"['https://openalex.org/A5008031261', 'https://openalex.org/A5081805547', 'https://openalex.org/A5026747204', 'https://openalex.org/A5044033087']"
https://openalex.org/W3128933183,2021,36,"['https://openalex.org/A5037830868', 'https://openalex.org/A5044033087']"
https://openalex.org/W2011364371,2006,83,"['https://openalex.org/A5033985583', 'https://openalex.org/A5044033087']"
https://openalex.org/W2026167024,2011,49,"['https://openalex.org/A5027855219', 'https://openalex.org/A5002020728', 'https://openalex.org/A5082358191', 'https://openalex.org/A5065692438', 'https://openalex.org/A5044033087']"
https://openalex.org/W3098339481,2020,35,"['https://openalex.org/A5005839111', 'https://openalex.org/A5072156055', 'https://openalex.org/A5091533231', 'https://openalex.org/A5044033087', 'https://openalex.org/A5111672074']"
https://openalex.org/W2059206419,1992,67,"['https://openalex.org/A5038976962', 'https://openalex.org/A5064224835', 'https://openalex.org/A5052876977', 'https://openalex.org/A5044033087', 'https://openalex.org/A5066728847', 'https://openalex.org/A5101532924']"
https://openalex.org/W2019446187,1995,66,"['https://openalex.org/A5025442671', 'https://openalex.org/A5044033087']"
https://openalex.org/W2041561032,2009,49,"['https://openalex.org/A5000874976', 'https://openalex.org/A5020175246', 'https://openalex.org/A5044033087', 'https://openalex.org/A5075941726']"
https://openalex.org/W2086187408,1997,65,"['https://openalex.org/A5068145046', 'https://openalex.org/A5044033087']"
https://openalex.org/W2154953443,2008,48,"['https://openalex.org/A5007872613', 'https://openalex.org/A5041695925', 'https://openalex.org/A5082358191', 'https://openalex.org/A5044033087', 'https://openalex.org/A5065692438']"
https://openalex.org/W2064678710,2007,47,"['https://openalex.org/A5033985583', 'https://openalex.org/A5044033087']"
https://openalex.org/W3106379643,2009,39,"['https://openalex.org/A5114767856', 'https://openalex.org/A5044033087']"
https://openalex.org/W2949272650,2013,33,"['https://openalex.org/A5046908604', 'https://openalex.org/A5044033087']"
https://openalex.org/W3104428160,2014,32,"['https://openalex.org/A5086711289', 'https://openalex.org/A5066039938', 'https://openalex.org/A5046908604', 'https://openalex.org/A5065692438', 'https://openalex.org/A5044033087']"
https://openalex.org/W2002200097,2004,50,"['https://openalex.org/A5033985583', 'https://openalex.org/A5044033087']"
https://openalex.org/W2076998956,1999,49,"['https://openalex.org/A5063577534', 'https://openalex.org/A5017309210', 'https://openalex.org/A5044033087', 'https://openalex.org/A5071656565', 'https://openalex.org/A5065692438']"
https://openalex.org/W1968357586,2000,44,"['https://openalex.org/A5078028655', 'https://openalex.org/A5044033087', 'https://openalex.org/A5024990133']"
https://openalex.org/W2088026843,1983,35,['https://openalex.org/A5044033087']
https://openalex.org/W2011658341,2010,30,"['https://openalex.org/A5000874976', 'https://openalex.org/A5075941726', 'https://openalex.org/A5100344522', 'https://openalex.org/A5044033087']"
https://openalex.org/W2020511862,2009,26,"['https://openalex.org/A5101783073', 'https://openalex.org/A5044033087', 'https://openalex.org/A5019087210']"
https://openalex.org/W3106404699,2017,19,"['https://openalex.org/A5066039938', 'https://openalex.org/A5044033087']"
https://openalex.org/W3123800978,2009,22,"['https://openalex.org/A5033985583', 'https://openalex.org/A5044033087', 'https://openalex.org/A5016268748', 'https://openalex.org/A5068695616']"
https://openalex.org/W2119175795,2011,20,"['https://openalex.org/A5068695616', 'https://openalex.org/A5044033087']"
https://openalex.org/W1861048630,2004,28,"['https://openalex.org/A5049125961', 'https://openalex.org/A5044033087', 'https://openalex.org/A5088704943']"
https://openalex.org/W1680062510,2007,20,"['https://openalex.org/A5044033087', 'https://openalex.org/A5003070798', 'https://openalex.org/A5068695616']"
https://openalex.org/W1652901943,2010,19,"['https://openalex.org/A5000874976', 'https://openalex.org/A5075941726', 'https://openalex.org/A5089934202', 'https://openalex.org/A5044033087']"
https://openalex.org/W1971445910,2000,28,"['https://openalex.org/A5066039938', 'https://openalex.org/A5048692153', 'https://openalex.org/A5044033087', 'https://openalex.org/A5043453686']"
https://openalex.org/W2036937408,2007,19,"['https://openalex.org/A5114767856', 'https://openalex.org/A5044033087']"
https://openalex.org/W2041155043,2012,14,"['https://openalex.org/A5075941726', 'https://openalex.org/A5063726318', 'https://openalex.org/A5044033087']"
https://openalex.org/W4239067800,2013,13,"['https://openalex.org/A5044312957', 'https://openalex.org/A5079596102', 'https://openalex.org/A5065692438', 'https://openalex.org/A5044033087', 'https://openalex.org/A5082358191']"
https://openalex.org/W2914433214,2019,12,"['https://openalex.org/A5043356715', 'https://openalex.org/A5086711289', 'https://openalex.org/A5044033087', 'https://openalex.org/A5079596102']"
https://openalex.org/W2089015837,2007,15,"['https://openalex.org/A5085947766', 'https://openalex.org/A5062698627', 'https://openalex.org/A5044033087']"
https://openalex.org/W2962875040,2018,12,"['https://openalex.org/A5080922436', 'https://openalex.org/A5086711289', 'https://openalex.org/A5044033087', 'https://openalex.org/A5003389457', 'https://openalex.org/A5065692438']"
https://openalex.org/W2572181038,2018,11,"['https://openalex.org/A5017222566', 'https://openalex.org/A5086300733', 'https://openalex.org/A5066039938', 'https://openalex.org/A5044033087', 'https://openalex.org/A5065692438']"
https://openalex.org/W2009877886,2008,14,"['https://openalex.org/A5085947766', 'https://openalex.org/A5062698627', 'https://openalex.org/A5044033087']"
https://openalex.org/W2072107064,1990,18,"['https://openalex.org/A5011264094', 'https://openalex.org/A5044033087', 'https://openalex.org/A5089078508']"
https://openalex.org/W2052260766,1983,16,"['https://openalex.org/A5044033087', 'https://openalex.org/A5023750019']"
https://openalex.org/W1984629683,2007,12,"['https://openalex.org/A5033985583', 'https://openalex.org/A5044033087', 'https://openalex.org/A5016268748']"
https://openalex.org/W2036379626,2002,15,"['https://openalex.org/A5049125961', 'https://openalex.org/A5022379746', 'https://openalex.org/A5044033087']"
https://openalex.org/W1989326811,2000,12,"['https://openalex.org/A5009542275', 'https://openalex.org/A5017309210', 'https://openalex.org/A5044033087', 'https://openalex.org/A5065692438']"
https://openalex.org/W3123264815,2017,79,"['https://openalex.org/A5086582254', 'https://openalex.org/A5052710947', 'https://openalex.org/A5040198507']"
https://openalex.org/W2804716677,2018,52,"['https://openalex.org/A5052710947', 'https://openalex.org/A5028903999', 'https://openalex.org/A5086582254']"
https://openalex.org/W3123183852,2014,38,"['https://openalex.org/A5052710947', 'https://openalex.org/A5028903999', 'https://openalex.org/A5040198507']"
https://openalex.org/W3126000332,2014,35,"['https://openalex.org/A5052710947', 'https://openalex.org/A5040198507', 'https://openalex.org/A5044714952']"
https://openalex.org/W1552766842,2013,19,"['https://openalex.org/A5086582254', 'https://openalex.org/A5052710947', 'https://openalex.org/A5040198507']"
https://openalex.org/W2146902987,2012,14,"['https://openalex.org/A5086582254', 'https://openalex.org/A5052710947', 'https://openalex.org/A5040198507']"
https://openalex.org/W2893962949,2018,12,"['https://openalex.org/A5052710947', 'https://openalex.org/A5069021184', 'https://openalex.org/A5040198507', 'https://openalex.org/A5038510901']"
https://openalex.org/W2148895878,2013,477,"['https://openalex.org/A5030571651', 'https://openalex.org/A5083199670', 'https://openalex.org/A5085927300']"
https://openalex.org/W2565284482,2016,47,"['https://openalex.org/A5015534160', 'https://openalex.org/A5030571651']"
https://openalex.org/W2950350902,2014,45,"['https://openalex.org/A5002709735', 'https://openalex.org/A5030571651', 'https://openalex.org/A5100338939']"
https://openalex.org/W3008222255,2020,35,"['https://openalex.org/A5019840180', 'https://openalex.org/A5090275845', 'https://openalex.org/A5030571651']"
https://openalex.org/W2593130617,2017,37,"['https://openalex.org/A5044130443', 'https://openalex.org/A5025977681', 'https://openalex.org/A5074129504', 'https://openalex.org/A5030571651', 'https://openalex.org/A5071422618']"
https://openalex.org/W2062555531,2013,26,"['https://openalex.org/A5053264719', 'https://openalex.org/A5030571651', 'https://openalex.org/A5085927300']"
https://openalex.org/W2092558468,2012,25,"['https://openalex.org/A5054248452', 'https://openalex.org/A5030571651', 'https://openalex.org/A5005355207', 'https://openalex.org/A5019622072', 'https://openalex.org/A5067136327']"
https://openalex.org/W2135572296,2012,25,"['https://openalex.org/A5030571651', 'https://openalex.org/A5085927300']"
https://openalex.org/W2071433162,2013,21,"['https://openalex.org/A5085927300', 'https://openalex.org/A5030571651', 'https://openalex.org/A5100338921', 'https://openalex.org/A5002709735', 'https://openalex.org/A5091757455']"
https://openalex.org/W2109521776,2013,12,"['https://openalex.org/A5030571651', 'https://openalex.org/A5085927300']"
https://openalex.org/W4309672241,2022,11,"['https://openalex.org/A5011588754', 'https://openalex.org/A5048181040', 'https://openalex.org/A5054519023', 'https://openalex.org/A5055446394', 'https://openalex.org/A5027079032', 'https://openalex.org/A5014647140']"
https://openalex.org/W2997788455,2020,114,"['https://openalex.org/A5054574752', 'https://openalex.org/A5031461158', 'https://openalex.org/A5077072350', 'https://openalex.org/A5021346979']"
https://openalex.org/W4280508350,2022,31,"['https://openalex.org/A5066924384', 'https://openalex.org/A5078257556', 'https://openalex.org/A5063065481', 'https://openalex.org/A5054574752', 'https://openalex.org/A5088778411', 'https://openalex.org/A5067534857', 'https://openalex.org/A5027112658']"
https://openalex.org/W2145581742,2004,122,"['https://openalex.org/A5100388053', 'https://openalex.org/A5109348208']"
https://openalex.org/W1982032787,2006,14,"['https://openalex.org/A5109348208', 'https://openalex.org/A5101645131', 'https://openalex.org/A5100747262', 'https://openalex.org/A5085887197']"
https://openalex.org/W4285127912,2022,27,"['https://openalex.org/A5080656946', 'https://openalex.org/A5102825308', 'https://openalex.org/A5050795259', 'https://openalex.org/A5000083284', 'https://openalex.org/A5061951606']"
https://openalex.org/W2914725370,2019,96,"['https://openalex.org/A5058382953', 'https://openalex.org/A5012114441', 'https://openalex.org/A5075677619', 'https://openalex.org/A5084220598', 'https://openalex.org/A5089691662', 'https://openalex.org/A5036660979']"
https://openalex.org/W2330485475,2014,17,"['https://openalex.org/A5058382953', 'https://openalex.org/A5011572373']"
https://openalex.org/W2970195020,2019,14,"['https://openalex.org/A5083395792', 'https://openalex.org/A5058382953', 'https://openalex.org/A5103226849']"
https://openalex.org/W2946726116,2019,33,"['https://openalex.org/A5030362528', 'https://openalex.org/A5045207467', 'https://openalex.org/A5077531047', 'https://openalex.org/A5010623957', 'https://openalex.org/A5110742408']"
https://openalex.org/W2104418276,2013,26,"['https://openalex.org/A5067866335', 'https://openalex.org/A5077531047', 'https://openalex.org/A5087073329', 'https://openalex.org/A5089575499']"
https://openalex.org/W2011989548,2012,17,"['https://openalex.org/A5089575499', 'https://openalex.org/A5077531047', 'https://openalex.org/A5051851888', 'https://openalex.org/A5019942579', 'https://openalex.org/A5027642904', 'https://openalex.org/A5063453660', 'https://openalex.org/A5061160911']"
https://openalex.org/W2153132149,2012,11,"['https://openalex.org/A5077531047', 'https://openalex.org/A5083517347', 'https://openalex.org/A5089575499']"
https://openalex.org/W4223890368,2022,11,"['https://openalex.org/A5012068736', 'https://openalex.org/A5058234095', 'https://openalex.org/A5035990030', 'https://openalex.org/A5005684339']"
https://openalex.org/W2157861069,2009,67,"['https://openalex.org/A5013556554', 'https://openalex.org/A5086243139']"
https://openalex.org/W2603420444,2010,13,"['https://openalex.org/A5039063597', 'https://openalex.org/A5049030443', 'https://openalex.org/A5086243139', 'https://openalex.org/A5097916742', 'https://openalex.org/A5024802631', 'https://openalex.org/A5064961397']"
https://openalex.org/W2741620716,2017,82,"['https://openalex.org/A5082860684', 'https://openalex.org/A5013741080', 'https://openalex.org/A5020667150']"
https://openalex.org/W2401562030,2016,40,"['https://openalex.org/A5030588092', 'https://openalex.org/A5065222438']"
https://openalex.org/W2963826999,2019,22,"['https://openalex.org/A5048901866', 'https://openalex.org/A5048404778', 'https://openalex.org/A5030588092', 'https://openalex.org/A5103078784', 'https://openalex.org/A5044130443']"
https://openalex.org/W257493551,2014,20,"['https://openalex.org/A5025254950', 'https://openalex.org/A5030588092', 'https://openalex.org/A5034316583']"
https://openalex.org/W1974785599,2014,12,"['https://openalex.org/A5065222438', 'https://openalex.org/A5030588092']"
https://openalex.org/W3101288630,2020,151,"['https://openalex.org/A5046036512', 'https://openalex.org/A5101932477', 'https://openalex.org/A5059015074', 'https://openalex.org/A5056583184', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979']"
https://openalex.org/W2032361948,2013,73,"['https://openalex.org/A5046036512', 'https://openalex.org/A5089700115', 'https://openalex.org/A5005790090', 'https://openalex.org/A5056438865', 'https://openalex.org/A5038078845']"
https://openalex.org/W2944343747,2019,21,"['https://openalex.org/A5046036512', 'https://openalex.org/A5085836910', 'https://openalex.org/A5059015074', 'https://openalex.org/A5056583184', 'https://openalex.org/A5011228873', 'https://openalex.org/A5021346979']"
https://openalex.org/W1524425370,2015,11,"['https://openalex.org/A5061632159', 'https://openalex.org/A5046036512', 'https://openalex.org/A5001027770', 'https://openalex.org/A5007424153']"
https://openalex.org/W3004137453,2020,44,"['https://openalex.org/A5080082812', 'https://openalex.org/A5100695406', 'https://openalex.org/A5102413784', 'https://openalex.org/A5020928456', 'https://openalex.org/A5101808651', 'https://openalex.org/A5015061573']"
https://openalex.org/W2965713809,2019,34,"['https://openalex.org/A5042460236', 'https://openalex.org/A5101583317', 'https://openalex.org/A5015061573']"
https://openalex.org/W2958458715,2019,30,"['https://openalex.org/A5080082812', 'https://openalex.org/A5102413784', 'https://openalex.org/A5020928456', 'https://openalex.org/A5101808651', 'https://openalex.org/A5015061573']"
https://openalex.org/W1994626422,2013,35,"['https://openalex.org/A5100403939', 'https://openalex.org/A5065112838', 'https://openalex.org/A5001374694', 'https://openalex.org/A5015061573', 'https://openalex.org/A5100781355', 'https://openalex.org/A5087956045']"
https://openalex.org/W2056044004,2015,17,"['https://openalex.org/A5100359094', 'https://openalex.org/A5100668121', 'https://openalex.org/A5015061573', 'https://openalex.org/A5100377147', 'https://openalex.org/A5100402996', 'https://openalex.org/A5100760812']"
https://openalex.org/W4280576339,2022,115,"['https://openalex.org/A5065665426', 'https://openalex.org/A5058732791', 'https://openalex.org/A5001375811', 'https://openalex.org/A5015080044', 'https://openalex.org/A5085139454']"
https://openalex.org/W3092393330,2020,37,"['https://openalex.org/A5058732791', 'https://openalex.org/A5031468037', 'https://openalex.org/A5065665426', 'https://openalex.org/A5026931667']"
https://openalex.org/W4293827878,2022,15,"['https://openalex.org/A5041136742', 'https://openalex.org/A5029202857', 'https://openalex.org/A5001079254', 'https://openalex.org/A5065665426']"
https://openalex.org/W2545412396,2016,159,"['https://openalex.org/A5083096032', 'https://openalex.org/A5013517895', 'https://openalex.org/A5049145809', 'https://openalex.org/A5017616970', 'https://openalex.org/A5012393778', 'https://openalex.org/A5109345818', 'https://openalex.org/A5052698352', 'https://openalex.org/A5061355571']"
